Instances,feature_avg_Segment_length,feature_direct_distance,feature_full_road_diversity,feature_max_angle,feature_max_pivot_off,feature_mean_angle,feature_mean_pivot_off,feature_mean_road_diversity,feature_median_angle,feature_median_pivot_off,feature_min_angle,feature_min_pivot_off,feature_num_l_turns,feature_num_r_turns,feature_num_straights,feature_road_distance,feature_std_angle,feature_std_pivot_off,feature_total_angle,algo_safety
252,0.1505639900576325,0.5324470136204675,0.18359982393056984,0.11612793063616944,0.18921781506351315,0.19323903703983022,0.10313211457904202,0.11620499756599942,0.1895437951310965,0.0,0.6542095683229188,0.0,0.0,0.3333333333333333,0.5,0.5110443101376119,0.07394638435487821,0.17636114301642006,0.24509830232260812,1
253,0.008685314875143152,0.2897560305894346,0.10044330234918403,0.11470334337745097,0.08952168633092794,0.17795178598528744,0.036594971814194556,0.039723738687009735,0.16985294355354272,0.0,0.563272263117399,0.0,0.0,0.3333333333333333,0.75,0.27779031818043476,0.08042303162756509,0.07226030124106918,0.20586268564678592,0
254,0.05831515525389158,0.07240870395612048,0.2056835944711965,0.6570287008402861,0.03795620706850637,0.6558903878412647,0.044544220549842715,0.20641120354795858,0.6376205316057748,0.044544220549842715,0.5884070675446558,0.034327369442526415,0.3333333333333333,0.3333333333333333,0.0,0.08804192408502343,0.6632322028840143,0.02446124299454184,0.6496890208441956,0
255,0.058116746038482214,0.09706886970619039,0.08530210667486533,0.924082635909914,0.03752504333472495,0.9029292833468918,0.039836152915319244,0.08271122194461109,0.897775495207111,0.039836152915319244,0.5853942764460079,0.023262422787070743,0.3333333333333333,0.3333333333333333,0.0,0.08769563373607642,0.9317939224517737,0.03005051413457459,0.8585799186103688,1
256,0.4997134299031672,0.8878062123707351,0.9435105660596463,0.16470634345973495,0.43528636353882805,0.25241825017677577,0.5544772688590682,0.9645774671711469,0.21272679544564235,0.5544772688590682,0.7561102466462176,0.5045311080151598,0.3333333333333333,0.3333333333333333,0.0,0.8584293389918126,0.11209006610758493,0.21959382857939788,0.3085214614286284,1
257,0.05791303139702167,0.10092367947451947,0.007179139379649259,0.9490713385259193,0.011175757796379138,1.0,0.009136926667107843,0.0024346794784889172,0.9999999999999999,0.009136926667107843,0.8159357774608301,0.0,0.3333333333333333,0.0,0.25,0.08734008364667434,0.8771490961355477,0.01275743875825671,0.9406608763760324,0
258,0.49953012413898973,0.8925375582809958,0.16744049668091618,0.12710412213610284,0.9285413436164426,0.21720823396098204,0.9561935033505677,0.16711387818912654,0.17564736927563007,0.9561935033505677,0.7552048867675549,0.5005869105897747,0.3333333333333333,0.3333333333333333,0.0,0.8581094092097706,0.07473505493709429,0.7848259136006083,0.27874861176208215,1
259,0.1505639900576325,0.5324470136204675,0.18359982393056984,0.11612793063616944,0.18921781506351315,0.19323903703983022,0.10313211457904202,0.11620499756599942,0.1895437951310965,0.0,0.6542095683229188,0.0,0.0,0.3333333333333333,0.5,0.5110443101376119,0.07394638435487821,0.17636114301642006,0.24509830232260812,1
260,0.008685314875143152,0.2897560305894346,0.10044330234918403,0.11470334337745097,0.08952168633092794,0.17795178598528744,0.036594971814194556,0.039723738687009735,0.16985294355354272,0.0,0.563272263117399,0.0,0.0,0.3333333333333333,0.75,0.27779031818043476,0.08042303162756509,0.07226030124106918,0.20586268564678592,0
261,0.05831515525389158,0.07240870395612048,0.2056835944711965,0.6570287008402861,0.03795620706850637,0.6558903878412647,0.044544220549842715,0.20641120354795858,0.6376205316057748,0.044544220549842715,0.5884070675446558,0.034327369442526415,0.3333333333333333,0.3333333333333333,0.0,0.08804192408502343,0.6632322028840143,0.02446124299454184,0.6496890208441956,0
262,0.058116746038482214,0.09706886970619039,0.08530210667486533,0.924082635909914,0.03752504333472495,0.9029292833468918,0.039836152915319244,0.08271122194461109,0.897775495207111,0.039836152915319244,0.5853942764460079,0.023262422787070743,0.3333333333333333,0.3333333333333333,0.0,0.08769563373607642,0.9317939224517737,0.03005051413457459,0.8585799186103688,1
263,0.4997134299031672,0.8878062123707351,0.9435105660596463,0.16470634345973495,0.43528636353882805,0.25241825017677577,0.5544772688590682,0.9645774671711469,0.21272679544564235,0.5544772688590682,0.7561102466462176,0.5045311080151598,0.3333333333333333,0.3333333333333333,0.0,0.8584293389918126,0.11209006610758493,0.21959382857939788,0.3085214614286284,1
264,0.05791303139702167,0.10092367947451947,0.007179139379649259,0.9490713385259193,0.011175757796379138,1.0,0.009136926667107843,0.0024346794784889172,0.9999999999999999,0.009136926667107843,0.8159357774608301,0.0,0.3333333333333333,0.0,0.25,0.08734008364667434,0.8771490961355477,0.01275743875825671,0.9406608763760324,0
265,0.49953012413898973,0.8925375582809958,0.16744049668091618,0.12710412213610284,0.9285413436164426,0.21720823396098204,0.9561935033505677,0.16711387818912654,0.17564736927563007,0.9561935033505677,0.7552048867675549,0.5005869105897747,0.3333333333333333,0.3333333333333333,0.0,0.8581094092097706,0.07473505493709429,0.7848259136006083,0.27874861176208215,1
266,0.1505639900576325,0.5324470136204675,0.18359982393056984,0.11612793063616944,0.18921781506351315,0.19323903703983022,0.10313211457904202,0.11620499756599942,0.1895437951310965,0.0,0.6542095683229188,0.0,0.0,0.3333333333333333,0.5,0.5110443101376119,0.07394638435487821,0.17636114301642006,0.24509830232260812,1
267,0.008685314875143152,0.2897560305894346,0.10044330234918403,0.11470334337745097,0.08952168633092794,0.17795178598528744,0.036594971814194556,0.039723738687009735,0.16985294355354272,0.0,0.563272263117399,0.0,0.0,0.3333333333333333,0.75,0.27779031818043476,0.08042303162756509,0.07226030124106918,0.20586268564678592,0
268,0.05831515525389158,0.07240870395612048,0.2056835944711965,0.6570287008402861,0.03795620706850637,0.6558903878412647,0.044544220549842715,0.20641120354795858,0.6376205316057748,0.044544220549842715,0.5884070675446558,0.034327369442526415,0.3333333333333333,0.3333333333333333,0.0,0.08804192408502343,0.6632322028840143,0.02446124299454184,0.6496890208441956,0
269,0.058116746038482214,0.09706886970619039,0.08530210667486533,0.924082635909914,0.03752504333472495,0.9029292833468918,0.039836152915319244,0.08271122194461109,0.897775495207111,0.039836152915319244,0.5853942764460079,0.023262422787070743,0.3333333333333333,0.3333333333333333,0.0,0.08769563373607642,0.9317939224517737,0.03005051413457459,0.8585799186103688,0
270,0.4997134299031672,0.8878062123707351,0.9435105660596463,0.16470634345973495,0.43528636353882805,0.25241825017677577,0.5544772688590682,0.9645774671711469,0.21272679544564235,0.5544772688590682,0.7561102466462176,0.5045311080151598,0.3333333333333333,0.3333333333333333,0.0,0.8584293389918126,0.11209006610758493,0.21959382857939788,0.3085214614286284,1
271,0.05791303139702167,0.10092367947451947,0.007179139379649259,0.9490713385259193,0.011175757796379138,1.0,0.009136926667107843,0.0024346794784889172,0.9999999999999999,0.009136926667107843,0.8159357774608301,0.0,0.3333333333333333,0.0,0.25,0.08734008364667434,0.8771490961355477,0.01275743875825671,0.9406608763760324,0
272,0.49953012413898973,0.8925375582809958,0.16744049668091618,0.12710412213610284,0.9285413436164426,0.21720823396098204,0.9561935033505677,0.16711387818912654,0.17564736927563007,0.9561935033505677,0.7552048867675549,0.5005869105897747,0.3333333333333333,0.3333333333333333,0.0,0.8581094092097706,0.07473505493709429,0.7848259136006083,0.27874861176208215,1
273,0.1505639900576325,0.5324470136204675,0.18359982393056984,0.11612793063616944,0.18921781506351315,0.19323903703983022,0.10313211457904202,0.11620499756599942,0.1895437951310965,0.0,0.6542095683229188,0.0,0.0,0.3333333333333333,0.5,0.5110443101376119,0.07394638435487821,0.17636114301642006,0.24509830232260812,1
274,0.008685314875143152,0.2897560305894346,0.10044330234918403,0.11470334337745097,0.08952168633092794,0.17795178598528744,0.036594971814194556,0.039723738687009735,0.16985294355354272,0.0,0.563272263117399,0.0,0.0,0.3333333333333333,0.75,0.27779031818043476,0.08042303162756509,0.07226030124106918,0.20586268564678592,0
275,0.05831515525389158,0.07240870395612048,0.2056835944711965,0.6570287008402861,0.03795620706850637,0.6558903878412647,0.044544220549842715,0.20641120354795858,0.6376205316057748,0.044544220549842715,0.5884070675446558,0.034327369442526415,0.3333333333333333,0.3333333333333333,0.0,0.08804192408502343,0.6632322028840143,0.02446124299454184,0.6496890208441956,0
276,0.058116746038482214,0.09706886970619039,0.08530210667486533,0.924082635909914,0.03752504333472495,0.9029292833468918,0.039836152915319244,0.08271122194461109,0.897775495207111,0.039836152915319244,0.5853942764460079,0.023262422787070743,0.3333333333333333,0.3333333333333333,0.0,0.08769563373607642,0.9317939224517737,0.03005051413457459,0.8585799186103688,0
277,0.4997134299031672,0.8878062123707351,0.9435105660596463,0.16470634345973495,0.43528636353882805,0.25241825017677577,0.5544772688590682,0.9645774671711469,0.21272679544564235,0.5544772688590682,0.7561102466462176,0.5045311080151598,0.3333333333333333,0.3333333333333333,0.0,0.8584293389918126,0.11209006610758493,0.21959382857939788,0.3085214614286284,1
278,0.05791303139702167,0.10092367947451947,0.007179139379649259,0.9490713385259193,0.011175757796379138,1.0,0.009136926667107843,0.0024346794784889172,0.9999999999999999,0.009136926667107843,0.8159357774608301,0.0,0.3333333333333333,0.0,0.25,0.08734008364667434,0.8771490961355477,0.01275743875825671,0.9406608763760324,0
279,0.49953012413898973,0.8925375582809958,0.16744049668091618,0.12710412213610284,0.9285413436164426,0.21720823396098204,0.9561935033505677,0.16711387818912654,0.17564736927563007,0.9561935033505677,0.7552048867675549,0.5005869105897747,0.3333333333333333,0.3333333333333333,0.0,0.8581094092097706,0.07473505493709429,0.7848259136006083,0.27874861176208215,1
280,0.1505639900576325,0.5324470136204675,0.18359982393056984,0.11612793063616944,0.18921781506351315,0.19323903703983022,0.10313211457904202,0.11620499756599942,0.1895437951310965,0.0,0.6542095683229188,0.0,0.0,0.3333333333333333,0.5,0.5110443101376119,0.07394638435487821,0.17636114301642006,0.24509830232260812,1
281,0.008685314875143152,0.2897560305894346,0.10044330234918403,0.11470334337745097,0.08952168633092794,0.17795178598528744,0.036594971814194556,0.039723738687009735,0.16985294355354272,0.0,0.563272263117399,0.0,0.0,0.3333333333333333,0.75,0.27779031818043476,0.08042303162756509,0.07226030124106918,0.20586268564678592,0
282,0.05831515525389158,0.07240870395612048,0.2056835944711965,0.6570287008402861,0.03795620706850637,0.6558903878412647,0.044544220549842715,0.20641120354795858,0.6376205316057748,0.044544220549842715,0.5884070675446558,0.034327369442526415,0.3333333333333333,0.3333333333333333,0.0,0.08804192408502343,0.6632322028840143,0.02446124299454184,0.6496890208441956,0
283,0.058116746038482214,0.09706886970619039,0.08530210667486533,0.924082635909914,0.03752504333472495,0.9029292833468918,0.039836152915319244,0.08271122194461109,0.897775495207111,0.039836152915319244,0.5853942764460079,0.023262422787070743,0.3333333333333333,0.3333333333333333,0.0,0.08769563373607642,0.9317939224517737,0.03005051413457459,0.8585799186103688,0
284,0.4997134299031672,0.8878062123707351,0.9435105660596463,0.16470634345973495,0.43528636353882805,0.25241825017677577,0.5544772688590682,0.9645774671711469,0.21272679544564235,0.5544772688590682,0.7561102466462176,0.5045311080151598,0.3333333333333333,0.3333333333333333,0.0,0.8584293389918126,0.11209006610758493,0.21959382857939788,0.3085214614286284,1
285,0.05791303139702167,0.10092367947451947,0.007179139379649259,0.9490713385259193,0.011175757796379138,1.0,0.009136926667107843,0.0024346794784889172,0.9999999999999999,0.009136926667107843,0.8159357774608301,0.0,0.3333333333333333,0.0,0.25,0.08734008364667434,0.8771490961355477,0.01275743875825671,0.9406608763760324,0
286,0.49953012413898973,0.8925375582809958,0.16744049668091618,0.12710412213610284,0.9285413436164426,0.21720823396098204,0.9561935033505677,0.16711387818912654,0.17564736927563007,0.9561935033505677,0.7552048867675549,0.5005869105897747,0.3333333333333333,0.3333333333333333,0.0,0.8581094092097706,0.07473505493709429,0.7848259136006083,0.27874861176208215,1
287,0.1505639900576325,0.5324470136204675,0.18359982393056984,0.11612793063616944,0.18921781506351315,0.19323903703983022,0.10313211457904202,0.11620499756599942,0.1895437951310965,0.0,0.6542095683229188,0.0,0.0,0.3333333333333333,0.5,0.5110443101376119,0.07394638435487821,0.17636114301642006,0.24509830232260812,1
288,0.008685314875143152,0.2897560305894346,0.10044330234918403,0.11470334337745097,0.08952168633092794,0.17795178598528744,0.036594971814194556,0.039723738687009735,0.16985294355354272,0.0,0.563272263117399,0.0,0.0,0.3333333333333333,0.75,0.27779031818043476,0.08042303162756509,0.07226030124106918,0.20586268564678592,0
289,0.05831515525389158,0.07240870395612048,0.2056835944711965,0.6570287008402861,0.03795620706850637,0.6558903878412647,0.044544220549842715,0.20641120354795858,0.6376205316057748,0.044544220549842715,0.5884070675446558,0.034327369442526415,0.3333333333333333,0.3333333333333333,0.0,0.08804192408502343,0.6632322028840143,0.02446124299454184,0.6496890208441956,0
290,0.058116746038482214,0.09706886970619039,0.08530210667486533,0.924082635909914,0.03752504333472495,0.9029292833468918,0.039836152915319244,0.08271122194461109,0.897775495207111,0.039836152915319244,0.5853942764460079,0.023262422787070743,0.3333333333333333,0.3333333333333333,0.0,0.08769563373607642,0.9317939224517737,0.03005051413457459,0.8585799186103688,0
291,0.4997134299031672,0.8878062123707351,0.9435105660596463,0.16470634345973495,0.43528636353882805,0.25241825017677577,0.5544772688590682,0.9645774671711469,0.21272679544564235,0.5544772688590682,0.7561102466462176,0.5045311080151598,0.3333333333333333,0.3333333333333333,0.0,0.8584293389918126,0.11209006610758493,0.21959382857939788,0.3085214614286284,1
292,0.05791303139702167,0.10092367947451947,0.007179139379649259,0.9490713385259193,0.011175757796379138,1.0,0.009136926667107843,0.0024346794784889172,0.9999999999999999,0.009136926667107843,0.8159357774608301,0.0,0.3333333333333333,0.0,0.25,0.08734008364667434,0.8771490961355477,0.01275743875825671,0.9406608763760324,0
293,0.49953012413898973,0.8925375582809958,0.16744049668091618,0.12710412213610284,0.9285413436164426,0.21720823396098204,0.9561935033505677,0.16711387818912654,0.17564736927563007,0.9561935033505677,0.7552048867675549,0.5005869105897747,0.3333333333333333,0.3333333333333333,0.0,0.8581094092097706,0.07473505493709429,0.7848259136006083,0.27874861176208215,1
294,0.1505639900576325,0.5324470136204675,0.18359982393056984,0.11612793063616944,0.18921781506351315,0.19323903703983022,0.10313211457904202,0.11620499756599942,0.1895437951310965,0.0,0.6542095683229188,0.0,0.0,0.3333333333333333,0.5,0.5110443101376119,0.07394638435487821,0.17636114301642006,0.24509830232260812,1
295,0.008685314875143152,0.2897560305894346,0.10044330234918403,0.11470334337745097,0.08952168633092794,0.17795178598528744,0.036594971814194556,0.039723738687009735,0.16985294355354272,0.0,0.563272263117399,0.0,0.0,0.3333333333333333,0.75,0.27779031818043476,0.08042303162756509,0.07226030124106918,0.20586268564678592,0
296,0.05831515525389158,0.07240870395612048,0.2056835944711965,0.6570287008402861,0.03795620706850637,0.6558903878412647,0.044544220549842715,0.20641120354795858,0.6376205316057748,0.044544220549842715,0.5884070675446558,0.034327369442526415,0.3333333333333333,0.3333333333333333,0.0,0.08804192408502343,0.6632322028840143,0.02446124299454184,0.6496890208441956,0
297,0.058116746038482214,0.09706886970619039,0.08530210667486533,0.924082635909914,0.03752504333472495,0.9029292833468918,0.039836152915319244,0.08271122194461109,0.897775495207111,0.039836152915319244,0.5853942764460079,0.023262422787070743,0.3333333333333333,0.3333333333333333,0.0,0.08769563373607642,0.9317939224517737,0.03005051413457459,0.8585799186103688,1
298,0.4997134299031672,0.8878062123707351,0.9435105660596463,0.16470634345973495,0.43528636353882805,0.25241825017677577,0.5544772688590682,0.9645774671711469,0.21272679544564235,0.5544772688590682,0.7561102466462176,0.5045311080151598,0.3333333333333333,0.3333333333333333,0.0,0.8584293389918126,0.11209006610758493,0.21959382857939788,0.3085214614286284,1
299,0.05791303139702167,0.10092367947451947,0.007179139379649259,0.9490713385259193,0.011175757796379138,1.0,0.009136926667107843,0.0024346794784889172,0.9999999999999999,0.009136926667107843,0.8159357774608301,0.0,0.3333333333333333,0.0,0.25,0.08734008364667434,0.8771490961355477,0.01275743875825671,0.9406608763760324,0
300,0.49953012413898973,0.8925375582809958,0.16744049668091618,0.12710412213610284,0.9285413436164426,0.21720823396098204,0.9561935033505677,0.16711387818912654,0.17564736927563007,0.9561935033505677,0.7552048867675549,0.5005869105897747,0.3333333333333333,0.3333333333333333,0.0,0.8581094092097706,0.07473505493709429,0.7848259136006083,0.27874861176208215,1
301,0.05831515525389158,0.07240870395612048,0.2056835944711965,0.6570287008402861,0.03795620706850637,0.6558903878412647,0.044544220549842715,0.20641120354795858,0.6376205316057748,0.044544220549842715,0.5884070675446558,0.034327369442526415,0.3333333333333333,0.3333333333333333,0.0,0.08804192408502343,0.6632322028840143,0.02446124299454184,0.6496890208441956,0
302,0.058116746038482214,0.09706886970619039,0.08530210667486533,0.924082635909914,0.03752504333472495,0.9029292833468918,0.039836152915319244,0.08271122194461109,0.897775495207111,0.039836152915319244,0.5853942764460079,0.023262422787070743,0.3333333333333333,0.3333333333333333,0.0,0.08769563373607642,0.9317939224517737,0.03005051413457459,0.8585799186103688,0
303,0.4997134299031672,0.8878062123707351,0.9435105660596463,0.16470634345973495,0.43528636353882805,0.25241825017677577,0.5544772688590682,0.9645774671711469,0.21272679544564235,0.5544772688590682,0.7561102466462176,0.5045311080151598,0.3333333333333333,0.3333333333333333,0.0,0.8584293389918126,0.11209006610758493,0.21959382857939788,0.3085214614286284,1
304,0.20822354026915985,0.37387607794670435,0.03019496069464312,0.13405062960564829,0.4915145842190678,0.201903831749064,0.4366986723840254,0.02608496595831296,0.15953040845360011,0.4366986723840254,0.6873032682868323,0.08854052793516055,0.3333333333333333,0.3333333333333333,0.0,0.3496821248686077,0.10516109824946983,0.5124144166742194,0.26580753092022197,0
305,0.05791303139702167,0.10092367947451947,0.007179139379649259,0.9490713385259193,0.011175757796379138,1.0,0.009136926667107843,0.0024346794784889172,0.9999999999999999,0.009136926667107843,0.8159357774608301,0.0,0.3333333333333333,0.0,0.25,0.08734008364667434,0.8771490961355477,0.01275743875825671,0.9406608763760324,0
306,0.49953012413898973,0.8925375582809958,0.16744049668091618,0.12710412213610284,0.9285413436164426,0.21720823396098204,0.9561935033505677,0.16711387818912654,0.17564736927563007,0.9561935033505677,0.7552048867675549,0.5005869105897747,0.3333333333333333,0.3333333333333333,0.0,0.8581094092097706,0.07473505493709429,0.7848259136006083,0.27874861176208215,1
307,0.13220977894863584,0.23825160174317106,0.056231558539082335,0.8343544217994234,0.13039394210549393,0.8550815964890608,0.11725203129540683,0.05283930114164208,0.8473874249098017,0.11725203129540683,0.6961321328284773,0.02704603286069512,0.3333333333333333,0.3333333333333333,0.0,0.21701272300565172,0.8036369716877737,0.1339834209410166,0.8181209202679826,0
308,0.008828939760469862,0.2877957346035535,0.12762946181603382,0.12622608397556112,0.14001967563384465,0.13242789112143322,0.10700330330924927,0.05369153177328809,0.11008298341610337,0.09953119192821547,0.4228459514362652,0.0,0.3333333333333333,0.6666666666666666,0.25,0.2782916649707503,0.11900757881015314,0.09268057525449382,0.1288745882991213,0
309,0.058116746038482214,0.09706886970619039,0.08530210667486533,0.924082635909914,0.03752504333472495,0.9029292833468918,0.039836152915319244,0.08271122194461109,0.897775495207111,0.039836152915319244,0.5853942764460079,0.023262422787070743,0.3333333333333333,0.3333333333333333,0.0,0.08769563373607642,0.9317939224517737,0.03005051413457459,0.8585799186103688,0
310,0.4997134299031672,0.8878062123707351,0.9435105660596463,0.16470634345973495,0.43528636353882805,0.25241825017677577,0.5544772688590682,0.9645774671711469,0.21272679544564235,0.5544772688590682,0.7561102466462176,0.5045311080151598,0.3333333333333333,0.3333333333333333,0.0,0.8584293389918126,0.11209006610758493,0.21959382857939788,0.3085214614286284,1
311,0.20822354026915985,0.37387607794670435,0.03019496069464312,0.13405062960564829,0.4915145842190678,0.201903831749064,0.4366986723840254,0.02608496595831296,0.15953040845360011,0.4366986723840254,0.6873032682868323,0.08854052793516055,0.3333333333333333,0.3333333333333333,0.0,0.3496821248686077,0.10516109824946983,0.5124144166742194,0.26580753092022197,0
312,0.05791303139702167,0.10092367947451947,0.007179139379649259,0.9490713385259193,0.011175757796379138,1.0,0.009136926667107843,0.0024346794784889172,0.9999999999999999,0.009136926667107843,0.8159357774608301,0.0,0.3333333333333333,0.0,0.25,0.08734008364667434,0.8771490961355477,0.01275743875825671,0.9406608763760324,0
313,0.49953012413898973,0.8925375582809958,0.16744049668091618,0.12710412213610284,0.9285413436164426,0.21720823396098204,0.9561935033505677,0.16711387818912654,0.17564736927563007,0.9561935033505677,0.7552048867675549,0.5005869105897747,0.3333333333333333,0.3333333333333333,0.0,0.8581094092097706,0.07473505493709429,0.7848259136006083,0.27874861176208215,1
314,0.13220977894863584,0.23825160174317106,0.056231558539082335,0.8343544217994234,0.13039394210549393,0.8550815964890608,0.11725203129540683,0.05283930114164208,0.8473874249098017,0.11725203129540683,0.6961321328284773,0.02704603286069512,0.3333333333333333,0.3333333333333333,0.0,0.21701272300565172,0.8036369716877737,0.1339834209410166,0.8181209202679826,0
315,0.13892232274161614,0.25230535604778453,0.03217555968926549,0.8101882137045284,0.26187897824876005,0.9206661520053003,0.2249359835090649,0.028120163094378446,0.9164540697319264,0.2249359835090649,0.9708764054255823,0.0275189924971111,0.6666666666666666,0.0,0.0,0.22872835389304413,0.6844744929694988,0.2838173058904121,0.8735778419537042,0
316,0.008828939760469862,0.2877957346035535,0.12762946181603382,0.12622608397556112,0.14001967563384465,0.13242789112143322,0.10700330330924927,0.05369153177328809,0.11008298341610337,0.09953119192821547,0.4228459514362652,0.0,0.3333333333333333,0.6666666666666666,0.25,0.2782916649707503,0.11900757881015314,0.09268057525449382,0.1288745882991213,0
317,0.4997134299031672,0.8878062123707351,0.9435105660596463,0.16470634345973495,0.43528636353882805,0.25241825017677577,0.5544772688590682,0.9645774671711469,0.21272679544564235,0.5544772688590682,0.7561102466462176,0.5045311080151598,0.3333333333333333,0.3333333333333333,0.0,0.8584293389918126,0.11209006610758493,0.21959382857939788,0.3085214614286284,1
318,0.20822354026915985,0.37387607794670435,0.03019496069464312,0.13405062960564829,0.4915145842190678,0.201903831749064,0.4366986723840254,0.02608496595831296,0.15953040845360011,0.4366986723840254,0.6873032682868323,0.08854052793516055,0.3333333333333333,0.3333333333333333,0.0,0.3496821248686077,0.10516109824946983,0.5124144166742194,0.26580753092022197,0
319,0.05791303139702167,0.10092367947451947,0.007179139379649259,0.9490713385259193,0.011175757796379138,1.0,0.009136926667107843,0.0024346794784889172,0.9999999999999999,0.009136926667107843,0.8159357774608301,0.0,0.3333333333333333,0.0,0.25,0.08734008364667434,0.8771490961355477,0.01275743875825671,0.9406608763760324,0
320,0.49953012413898973,0.8925375582809958,0.16744049668091618,0.12710412213610284,0.9285413436164426,0.21720823396098204,0.9561935033505677,0.16711387818912654,0.17564736927563007,0.9561935033505677,0.7552048867675549,0.5005869105897747,0.3333333333333333,0.3333333333333333,0.0,0.8581094092097706,0.07473505493709429,0.7848259136006083,0.27874861176208215,1
321,0.13220977894863584,0.23825160174317106,0.056231558539082335,0.8343544217994234,0.13039394210549393,0.8550815964890608,0.11725203129540683,0.05283930114164208,0.8473874249098017,0.11725203129540683,0.6961321328284773,0.02704603286069512,0.3333333333333333,0.3333333333333333,0.0,0.21701272300565172,0.8036369716877737,0.1339834209410166,0.8181209202679826,0
322,0.13892232274161614,0.25230535604778453,0.03217555968926549,0.8101882137045284,0.26187897824876005,0.9206661520053003,0.2249359835090649,0.028120163094378446,0.9164540697319264,0.2249359835090649,0.9708764054255823,0.0275189924971111,0.6666666666666666,0.0,0.0,0.22872835389304413,0.6844744929694988,0.2838173058904121,0.8735778419537042,0
323,0.008828939760469862,0.2877957346035535,0.12762946181603382,0.12622608397556112,0.14001967563384465,0.13242789112143322,0.10700330330924927,0.05369153177328809,0.11008298341610337,0.09953119192821547,0.4228459514362652,0.0,0.3333333333333333,0.6666666666666666,0.25,0.2782916649707503,0.11900757881015314,0.09268057525449382,0.1288745882991213,0
324,0.4997134299031672,0.8878062123707351,0.9435105660596463,0.16470634345973495,0.43528636353882805,0.25241825017677577,0.5544772688590682,0.9645774671711469,0.21272679544564235,0.5544772688590682,0.7561102466462176,0.5045311080151598,0.3333333333333333,0.3333333333333333,0.0,0.8584293389918126,0.11209006610758493,0.21959382857939788,0.3085214614286284,1
325,0.20822354026915985,0.37387607794670435,0.03019496069464312,0.13405062960564829,0.4915145842190678,0.201903831749064,0.4366986723840254,0.02608496595831296,0.15953040845360011,0.4366986723840254,0.6873032682868323,0.08854052793516055,0.3333333333333333,0.3333333333333333,0.0,0.3496821248686077,0.10516109824946983,0.5124144166742194,0.26580753092022197,0
326,0.05791303139702167,0.10092367947451947,0.007179139379649259,0.9490713385259193,0.011175757796379138,1.0,0.009136926667107843,0.0024346794784889172,0.9999999999999999,0.009136926667107843,0.8159357774608301,0.0,0.3333333333333333,0.0,0.25,0.08734008364667434,0.8771490961355477,0.01275743875825671,0.9406608763760324,0
327,0.49953012413898973,0.8925375582809958,0.16744049668091618,0.12710412213610284,0.9285413436164426,0.21720823396098204,0.9561935033505677,0.16711387818912654,0.17564736927563007,0.9561935033505677,0.7552048867675549,0.5005869105897747,0.3333333333333333,0.3333333333333333,0.0,0.8581094092097706,0.07473505493709429,0.7848259136006083,0.27874861176208215,1
328,0.13220977894863584,0.23825160174317106,0.056231558539082335,0.8343544217994234,0.13039394210549393,0.8550815964890608,0.11725203129540683,0.05283930114164208,0.8473874249098017,0.11725203129540683,0.6961321328284773,0.02704603286069512,0.3333333333333333,0.3333333333333333,0.0,0.21701272300565172,0.8036369716877737,0.1339834209410166,0.8181209202679826,0
329,0.008828939760469862,0.2877957346035535,0.12762946181603382,0.12622608397556112,0.14001967563384465,0.13242789112143322,0.10700330330924927,0.05369153177328809,0.11008298341610337,0.09953119192821547,0.4228459514362652,0.0,0.3333333333333333,0.6666666666666666,0.25,0.2782916649707503,0.11900757881015314,0.09268057525449382,0.1288745882991213,0
330,0.026664558815835376,0.36196780582689175,0.05819475304358307,0.11860025370290048,0.18418232341669602,0.1569874559734885,0.19060818996928847,0.018017142151532148,0.07926165664561577,0.18986492789261064,0.689604783694977,0.1035731457252454,0.3333333333333333,1.0,0.0,0.340549889555987,0.05896491610314127,0.10672417344377705,0.17040869198908476,0
331,0.4997134299031672,0.8878062123707351,0.9435105660596463,0.16470634345973495,0.43528636353882805,0.25241825017677577,0.5544772688590682,0.9645774671711469,0.21272679544564235,0.5544772688590682,0.7561102466462176,0.5045311080151598,0.3333333333333333,0.3333333333333333,0.0,0.8584293389918126,0.11209006610758493,0.21959382857939788,0.3085214614286284,1
332,0.20822354026915985,0.37387607794670435,0.03019496069464312,0.13405062960564829,0.4915145842190678,0.201903831749064,0.4366986723840254,0.02608496595831296,0.15953040845360011,0.4366986723840254,0.6873032682868323,0.08854052793516055,0.3333333333333333,0.3333333333333333,0.0,0.3496821248686077,0.10516109824946983,0.5124144166742194,0.26580753092022197,0
333,0.05791303139702167,0.10092367947451947,0.007179139379649259,0.9490713385259193,0.011175757796379138,1.0,0.009136926667107843,0.0024346794784889172,0.9999999999999999,0.009136926667107843,0.8159357774608301,0.0,0.3333333333333333,0.0,0.25,0.08734008364667434,0.8771490961355477,0.01275743875825671,0.9406608763760324,0
334,0.49953012413898973,0.8925375582809958,0.16744049668091618,0.12710412213610284,0.9285413436164426,0.21720823396098204,0.9561935033505677,0.16711387818912654,0.17564736927563007,0.9561935033505677,0.7552048867675549,0.5005869105897747,0.3333333333333333,0.3333333333333333,0.0,0.8581094092097706,0.07473505493709429,0.7848259136006083,0.27874861176208215,1
